Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3020,19.0,Female,Jacket,Outerwear,44.0,Utah,M,Yellow,Winter,3.9,No,2-Day Shipping,No,No,15.0,pay pal,Annually
3021,23.0,Female,Jeans,clothin,81.0,Arkansas,S,Charcoal,Fall,2.8,No,Store Pickup,No,No,48.0,Venmo,Every 3 Months
3022,65.0,Female,Sunglasses,Accessories,,Pennsylvania,S,Blue,Summer,4.5,No,2-Day Shipping,No,No,47.0,Cash,Quarterly
3023,58.0,Female,Sandals,Foot-wear,26.0,Georgia,M,Lavender,Fall,4.0,No,Free Shipping,No,No,23.0,pay pal,Weekly
3024,50.0,female,Backpack,Accessories,,Indiana,M,Brown,Summer,2.9,No,Express,No,No,4.0,pay pal,Quarterly
3025,67.0,Female,Blouse,clothin,82.0,Idaho,S,White,Spring,4.0,No,Free Shipping,No,No,47.0,CC,Every 3 Months
3026,40.0,Female,Shoes,Foot-wear,60.0,Montana,XL,Green,Summer,3.4,No,Store Pickup,No,No,7.0,pay pal,Monthly
3027,55.0,,Shirt,,70.0,Tennessee,L,Magenta,Fall,2.5,No,Free Shipping,No,No,6.0,CC,Annually
3028,52.0,Female,Hoodie,clothin,26.0,West Virginia,XL,Peach,Winter,2.8,No,2-Day Shipping,No,No,47.0,CC,Quarterly
3029,62.0,Female,Dress,clothin,100.0,California,L,Charcoal,Summer,3.0,No,Free Shipping,No,No,7.0,pay pal,Every 3 Months
3030,64.0,Female,Dress,clothin,82.0,Georgia,M,Gold,Summer,3.1,No,Free Shipping,No,No,1.0,Debit Card,Quarterly
3031,43.0,Female,Sneakers,Foot-wear,24.0,Maryland,XL,Purple,Spring,2.6,No,2-Day Shipping,No,No,23.0,CC,Weekly
3032,61.0,female,Blouse,clothin,74.0,Idaho,L,Teal,Summer,4.9,No,2-Day Shipping,No,No,30.0,CC,Monthly
3033,26.0,Female,Backpack,Accessories,58.0,California,XL,Green,Summer,3.5,No,Next Day Air,No,No,24.0,CC,Quarterly
3034,22.0,female,Sweater,clothin,56.0,Alabama,L,Orange,Spring,2.6,No,Store Pickup,No,No,9.0,pay pal,Weekly
3035,51.0,female,Boots,Foot-wear,37.0,Utah,L,Peach,Spring,3.5,No,2-Day Shipping,No,No,25.0,CC,Quarterly
3036,69.0,Female,Handbag,Accessories,64.0,  Kentucky,M,Gold,Spring,4.5,No,Free Shipping,No,No,18.0,Cash,Bi-Weekly
3037,50.0,,Hoodie,clothin,58.0,Vermont,S,Violet,Spring,4.3,No,Next Day Air,No,No,7.0,Venmo,Fortnightly
3038,51.0,Female,Belt,Accessories,44.0,Iowa,L,Charcoal,Summer,4.8,No,Next Day Air,No,No,2.0,Cash,Annually
3039,56.0,Female,Jewelry,Accessories,39.0,Georgia,M,Brown,Summer,4.2,No,Free Shipping,No,No,36.0,Debit Card,Annually
3040,59.0,Female,Blouse,clothin,48.0,Alabama,L,Blue,Spring,3.2,No,Next Day Air,No,No,31.0,pay pal,Bi-Weekly
3041,18.0,Female,Handbag,Accessories,32.0,Nebraska,M,Gold,Fall,4.1,No,Express,No,No,10.0,Cash,Fortnightly
3042,48.0,Female,Handbag,Accessories,79.0,Rhode Island,M,Orange,Winter,4.0,No,Express,No,No,27.0,pay pal,Monthly
3043,53.0,Female,Coat,Outerwear,27.0,South Dakota,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,14.0,pay pal,Every 3 Months
3044,45.0,female,Belt,Accessories,98.0,Illinois,S,Peach,Fall,2.6,No,Store Pickup,No,No,17.0,CC,Monthly
3045,21.0,F,Boots,Foot-wear,67.0,North Carolina,M,Magenta,Winter,2.7,No,Free Shipping,No,No,10.0,Bank Transfer,Quarterly
3046,,F,Socks,clothin,37.0,Florida,L,Black,Winter,4.6,No,2-Day Shipping,No,No,4.0,pay pal,Bi-Weekly
3047,60.0,Female,Shoes,Foot-wear,49.0,,M,White,Spring,3.2,No,Store Pickup,No,No,25.0,Cash,Every 3 Months
3048,21.0,Female,Sneakers,Foot-wear,74.0,Vermont,M,Violet,Fall,4.1,No,2-Day Shipping,No,No,,pay pal,Bi-Weekly
3049,69.0,Female,Jewelry,Accessories,93.0,Colorado,M,Olive,Summer,3.9,No,Standard,No,No,47.0,Venmo,Fortnightly
3050,40.0,Female,Handbag,Accessories,60.0,Utah,L,Red,Summer,3.0,No,Next Day Air,No,No,41.0,Bank Transfer,Bi-Weekly
3051,31.0,Female,Coat,Outerwear,76.0,Kentucky,S,Green,Spring,3.6,No,Standard,No,No,28.0,Venmo,Every 3 Months
3052,44.0,Female,Sunglasses,Accessories,,Wyoming,L,Gold,Summer,4.6,No,Express,No,No,49.0,Debit Card,Every 3 Months
3053,48.0,Female,Shoes,Foot-wear,38.0,Maine,XL,Olive,Spring,4.5,No,Store Pickup,No,No,7.0,Bank Transfer,Fortnightly
3054,,Female,Shoes,Foot-wear,91.0,  Maine,L,Brown,Winter,3.2,No,Next Day Air,No,No,22.0,Bank Transfer,Monthly
3055,42.0,Female,Boots,Foot-wear,70.0,  New Hampshire,S,Magenta,Summer,4.9,No,2-Day Shipping,No,No,34.0,Venmo,Monthly
3056,27.0,female,Sandals,Foot-wear,22.0,Kansas,M,Violet,Fall,5.0,No,Standard,No,No,5.0,Debit Card,Bi-Weekly
3057,69.0,F,Gloves,Accessories,59.0,  New Jersey,M,Beige,Spring,3.8,No,Standard,No,No,15.0,Cash,Bi-Weekly
3058,67.0,F,Backpack,,,North Carolina,M,Blue,Spring,3.4,No,Next Day Air,No,No,26.0,Bank Transfer,Weekly
3059,41.0,Female,Handbag,Accessories,74.0,  West Virginia,S,Orange,Winter,3.8,No,Store Pickup,No,No,3.0,Bank Transfer,Fortnightly
3060,46.0,Female,Sweater,clothin,71.0,Kentucky,L,Maroon,Spring,3.2,No,Express,No,No,42.0,CC,Quarterly
3061,47.0,female,Coat,Outerwear,80.0,California,S,Charcoal,Summer,4.7,No,Store Pickup,No,No,1.0,Venmo,Monthly
3062,33.0,Female,T-shirt,clothin,59.0,,L,Olive,Fall,4.5,No,Express,No,No,20.0,pay pal,Every 3 Months
3063,51.0,Female,Backpack,Accessories,96.0,California,L,Green,Fall,3.3,No,Standard,No,No,39.0,pay pal,Monthly
3064,26.0,Female,Sunglasses,Accessories,43.0,Connecticut,L,Brown,Winter,3.9,No,Store Pickup,No,No,24.0,CC,Fortnightly
3065,22.0,Female,Belt,Accessories,76.0,Idaho,S,Cyan,Winter,3.6,No,Express,No,No,49.0,Bank Transfer,Quarterly
3066,49.0,,Jacket,Outerwear,59.0,North Dakota,M,Beige,Fall,2.8,No,Store Pickup,No,No,7.0,Venmo,Bi-Weekly
3067,58.0,Female,Skirt,clothin,48.0,Michigan,L,Teal,Summer,4.3,No,Free Shipping,No,No,13.0,Venmo,Every 3 Months
3068,70.0,Female,Belt,Accessories,22.0,  Missouri,S,Gray,Spring,3.5,No,Free Shipping,No,No,2.0,Cash,Weekly
3069,32.0,Female,Boots,Foot-wear,40.0,California,M,Indigo,Winter,4.2,No,Express,No,No,4.0,Debit Card,Weekly
3070,62.0,F,Jeans,clothin,73.0,Delaware,L,Magenta,Spring,4.6,No,Express,No,No,17.0,Debit Card,Quarterly
3071,52.0,Female,Shoes,Foot-wear,26.0,,XL,Red,Fall,2.6,No,Free Shipping,No,No,43.0,pay pal,Bi-Weekly
3072,23.0,Female,Sweater,clothin,41.0,  New Hampshire,L,Turquoise,Spring,3.4,No,Next Day Air,No,No,6.0,pay pal,Monthly
3073,26.0,,Jewelry,Accessories,98.0,New York,L,Peach,Spring,3.1,No,Standard,No,No,,pay pal,Quarterly
3074,58.0,Female,Shirt,,63.0,Oregon,L,White,Winter,3.6,No,Free Shipping,No,No,7.0,Debit Card,Bi-Weekly
3075,26.0,Female,Boots,Foot-wear,55.0,  Massachusetts,L,Maroon,Winter,4.2,No,Next Day Air,No,No,34.0,Debit Card,Fortnightly
3076,54.0,Female,Shorts,clothin,90.0,  Utah,XL,Beige,Winter,3.6,No,Standard,No,No,21.0,pay pal,Every 3 Months
3077,66.0,Female,Handbag,Accessories,46.0,,M,Blue,Summer,3.6,No,Express,No,No,13.0,Venmo,Bi-Weekly
3078,60.0,Female,Sweater,clothin,88.0,Illinois,S,Red,Spring,3.0,No,Store Pickup,No,No,33.0,Debit Card,Bi-Weekly
3079,32.0,Female,Belt,Accessories,95.0,Alaska,M,Blue,Spring,2.5,No,2-Day Shipping,No,No,24.0,Bank Transfer,Bi-Weekly
3080,48.0,female,Belt,Accessories,31.0,,M,Maroon,Fall,4.0,No,Store Pickup,No,No,4.0,Bank Transfer,Annually
3081,69.0,Female,Hoodie,clothin,42.0,Colorado,L,Yellow,Spring,4.1,No,Next Day Air,No,No,5.0,Cash,Bi-Weekly
3082,64.0,Female,Sneakers,Foot-wear,44.0,Vermont,L,Pink,Winter,4.9,No,Next Day Air,No,No,,CC,Weekly
3083,56.0,Female,T-shirt,clothin,99.0,Utah,M,Maroon,Spring,4.0,No,Next Day Air,No,No,20.0,Bank Transfer,Annually
3084,22.0,,Pants,clothin,20.0,Illinois,S,Purple,Summer,3.5,No,Store Pickup,No,No,28.0,pay pal,Quarterly
3085,46.0,female,Scarf,Accessories,37.0,Idaho,S,Indigo,Spring,3.2,No,Store Pickup,No,No,43.0,pay pal,Monthly
3086,24.0,Female,Sweater,clothin,50.0,Nevada,L,Gray,Winter,2.8,No,Store Pickup,No,No,10.0,Venmo,Every 3 Months
3087,47.0,Female,Handbag,Accessories,73.0,,M,Lavender,Summer,3.5,No,Next Day Air,No,No,26.0,Venmo,Every 3 Months
3088,62.0,Female,Shirt,clothin,84.0,North Carolina,M,Charcoal,Spring,3.1,No,Free Shipping,No,No,29.0,Bank Transfer,Monthly
3089,34.0,Female,Dress,clothin,64.0,Arkansas,M,Teal,Spring,3.3,No,Store Pickup,No,No,35.0,Bank Transfer,Quarterly
3090,50.0,Female,Sandals,Foot-wear,,North Carolina,L,Blue,Fall,4.6,No,Free Shipping,No,No,23.0,Cash,Bi-Weekly
3091,29.0,Female,Shirt,clothin,,Texas,M,Peach,Summer,4.9,No,Store Pickup,No,No,15.0,Bank Transfer,Quarterly
3092,68.0,Female,Dress,clothin,81.0,Nevada,L,Orange,Winter,3.4,No,2-Day Shipping,No,No,46.0,CC,Annually
3093,52.0,Female,Sunglasses,Accessories,54.0,Utah,L,Silver,Fall,3.5,No,Next Day Air,No,No,14.0,Bank Transfer,Bi-Weekly
3094,29.0,F,Socks,clothin,63.0,Pennsylvania,L,Red,Summer,4.8,No,Store Pickup,No,No,,Cash,Every 3 Months
3095,22.0,Female,Sandals,Foot-wear,59.0,Georgia,M,Gray,Summer,2.7,No,Store Pickup,No,No,9.0,Cash,Weekly
3096,62.0,Female,Hat,Accessories,53.0,Minnesota,S,Beige,Fall,3.4,No,Standard,No,No,13.0,Venmo,Fortnightly
3097,69.0,Female,Shirt,clothin,63.0,Kansas,L,White,Winter,3.5,No,Next Day Air,No,No,20.0,Bank Transfer,Monthly
3098,48.0,Female,Shoes,Foot-wear,33.0,Delaware,M,Silver,Fall,3.7,No,Free Shipping,No,No,39.0,Bank Transfer,Quarterly
3099,66.0,Female,Pants,clothin,64.0,New Mexico,L,Cyan,Summer,3.3,No,Next Day Air,No,No,50.0,Bank Transfer,Quarterly
3100,42.0,Female,Shirt,clothin,,Michigan,S,Maroon,Fall,2.9,No,Free Shipping,No,No,21.0,Bank Transfer,Bi-Weekly
3101,50.0,Female,Hat,Accessories,85.0,Vermont,L,Purple,Winter,3.9,No,Express,No,No,3.0,Bank Transfer,Weekly
3102,32.0,Female,Jewelry,Accessories,82.0,Idaho,S,Brown,Summer,2.7,No,Express,No,No,9.0,pay pal,Fortnightly
3103,51.0,Female,Jacket,Outerwear,,South Dakota,M,Green,Summer,4.3,No,Standard,No,No,29.0,Cash,Bi-Weekly
3104,27.0,Female,Shirt,clothin,37.0,Illinois,S,Peach,Winter,3.0,No,2-Day Shipping,No,No,42.0,Bank Transfer,Weekly
3105,43.0,Female,Pants,clothin,56.0,Georgia,S,Turquoise,Summer,5.0,No,2-Day Shipping,No,No,41.0,Debit Card,Fortnightly
3106,0.0,female,Skirt,clothin,33.0,Oregon,M,Olive,Fall,2.7,No,Express,No,No,17.0,Debit Card,Monthly
3107,62.0,Female,Sandals,Foot-wear,57.0,Alabama,M,Yellow,Winter,4.7,No,Next Day Air,No,No,20.0,pay pal,Annually
3108,,Female,Blouse,clothin,31.0,  Hawaii,L,Gray,Winter,4.6,No,Standard,No,No,18.0,CC,Bi-Weekly
3109,50.0,female,Socks,,69.0,Oregon,M,Purple,Fall,3.2,No,2-Day Shipping,No,No,7.0,pay pal,Monthly
3110,60.0,Female,Jacket,Outerwear,92.0,Illinois,M,Gray,Winter,4.3,No,Free Shipping,No,No,47.0,Bank Transfer,Fortnightly
3111,19.0,Female,Handbag,Accessories,46.0,Texas,L,Lavender,Fall,4.6,No,Next Day Air,No,No,2.0,Bank Transfer,Bi-Weekly
3112,21.0,Female,Belt,Accessories,81.0,Kansas,XL,Indigo,Spring,4.9,No,Free Shipping,No,No,25.0,Debit Card,Quarterly
3113,19.0,female,Blouse,clothin,97.0,Texas,S,Green,Fall,3.8,No,Express,No,No,26.0,Venmo,Annually
3114,46.0,female,Shirt,,93.0,Nebraska,L,Green,Summer,2.6,No,Express,No,No,2.0,Debit Card,Weekly
3115,21.0,Female,Handbag,Accessories,56.0,Arkansas,M,Olive,Spring,4.7,No,Store Pickup,No,No,45.0,Venmo,Bi-Weekly
3116,26.0,Female,Scarf,,53.0,South Dakota,M,Charcoal,Fall,4.1,No,Free Shipping,No,No,9.0,Bank Transfer,Bi-Weekly
3117,50.0,Female,Coat,Outerwear,66.0,Montana,L,Gray,Spring,3.7,No,Store Pickup,No,No,1.0,Venmo,Weekly
3118,,Female,Hoodie,clothin,50.0,Florida,M,Olive,Fall,3.0,No,Free Shipping,No,No,4.0,pay pal,Bi-Weekly
3119,61.0,Female,Shorts,,97.0,Virginia,L,Blue,Summer,4.7,No,Standard,No,No,31.0,Debit Card,Quarterly
3120,63.0,female,Sandals,Foot-wear,79.0,  Louisiana,XL,Silver,Winter,4.7,No,2-Day Shipping,No,No,21.0,CC,Every 3 Months
3121,,Female,Shirt,clothin,76.0,Louisiana,M,Magenta,Fall,4.0,No,Store Pickup,No,No,32.0,Debit Card,Fortnightly
3122,63.0,Female,Hoodie,clothin,38.0,Louisiana,L,Black,Fall,2.6,No,Standard,No,No,16.0,Venmo,Weekly
3123,23.0,Female,Socks,clothin,45.0,Georgia,M,Pink,Fall,3.0,No,Express,No,No,34.0,CC,Fortnightly
3124,57.0,Female,Handbag,Accessories,77.0,Iowa,XL,Red,Fall,3.3,No,Next Day Air,No,No,40.0,Venmo,Bi-Weekly
3125,,Female,Jewelry,Accessories,51.0,,M,Peach,Summer,3.4,No,Standard,No,No,4.0,Cash,Every 3 Months
3126,33.0,Female,Coat,Outerwear,26.0,Oregon,L,Lavender,Spring,4.0,No,Standard,No,No,3.0,Cash,Quarterly
3127,57.0,,Sunglasses,Accessories,76.0,Maine,L,Lavender,Winter,2.6,No,Store Pickup,No,No,28.0,Bank Transfer,Bi-Weekly
3128,55.0,F,Gloves,Accessories,94.0,Louisiana,M,Beige,Winter,3.4,No,Free Shipping,No,No,43.0,CC,Every 3 Months
3129,65.0,Female,Jacket,Outerwear,32.0,Arkansas,S,Indigo,Fall,4.4,No,Standard,No,No,20.0,Cash,Annually
3130,60.0,female,Sandals,Foot-wear,,Maryland,S,Cyan,Summer,4.7,No,Express,No,No,40.0,Venmo,Every 3 Months
3131,52.0,Female,Pants,clothin,20.0,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,No,34.0,Venmo,Every 3 Months
3132,34.0,Female,Jacket,Outerwear,59.0,,M,Peach,Fall,2.9,No,Store Pickup,No,No,11.0,Bank Transfer,Every 3 Months
3133,33.0,Female,Sweater,,97.0,Michigan,M,Yellow,Summer,4.2,No,Express,No,No,26.0,Cash,Quarterly
3134,,female,T-shirt,clothin,68.0,Arkansas,M,Orange,Spring,4.1,No,Next Day Air,No,No,29.0,Cash,Bi-Weekly
3135,35.0,F,Boots,Foot-wear,66.0,Kentucky,L,Gray,Spring,4.4,No,Store Pickup,No,No,47.0,Bank Transfer,Weekly
3136,68.0,Female,Shoes,Foot-wear,85.0,Indiana,L,Yellow,Spring,4.7,No,Free Shipping,No,No,48.0,Venmo,Fortnightly
3137,58.0,Female,Skirt,clothin,32.0,Minnesota,M,Gray,Fall,3.1,No,Next Day Air,No,No,29.0,Cash,Bi-Weekly
3138,34.0,female,Coat,Outerwear,44.0,Louisiana,M,Turquoise,Spring,2.7,No,2-Day Shipping,No,No,14.0,Bank Transfer,Monthly
3139,47.0,Female,Blouse,clothin,95.0,Kentucky,L,Gray,Fall,4.6,No,Next Day Air,No,No,40.0,Cash,Every 3 Months
3140,35.0,Female,Sunglasses,Accessories,,,M,Olive,Winter,4.4,No,Next Day Air,No,No,4.0,Venmo,Weekly
3141,,Female,Gloves,Accessories,44.0,Alaska,XL,Peach,Summer,4.6,No,Free Shipping,No,No,37.0,Bank Transfer,Weekly
3142,36.0,female,Sunglasses,Accessories,30.0,Mississippi,S,Peach,Winter,4.9,No,Express,No,No,47.0,CC,Bi-Weekly
3143,23.0,Female,Sneakers,Foot-wear,21.0,Kansas,L,Magenta,Winter,4.0,No,2-Day Shipping,No,No,1.0,Venmo,Quarterly
3144,68.0,female,Hoodie,clothin,22.0,Arizona,M,Purple,Summer,2.9,No,Store Pickup,No,No,26.0,Cash,Quarterly
3145,23.0,female,Boots,Foot-wear,70.0,Maine,L,Beige,Spring,2.6,No,Free Shipping,No,No,,Debit Card,Quarterly
3146,57.0,Female,Handbag,Accessories,29.0,Texas,XL,Purple,Spring,4.6,No,Standard,No,No,16.0,pay pal,Fortnightly
3147,21.0,Female,Shirt,clothin,,Virginia,S,Yellow,Winter,4.9,No,Free Shipping,No,No,19.0,pay pal,Annually
3148,45.0,Female,Sweater,clothin,99.0,North Dakota,M,Pink,Winter,4.3,No,Express,No,No,21.0,CC,Weekly
3149,37.0,Female,Shorts,clothin,35.0,West Virginia,L,Purple,Fall,4.3,No,Free Shipping,No,No,15.0,Venmo,Weekly
3150,18.0,Female,Belt,Accessories,40.0,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,No,No,9.0,Venmo,Annually
3151,55.0,female,Blouse,clothin,25.0,  Georgia,M,Peach,Spring,2.6,No,Express,No,No,7.0,Bank Transfer,Bi-Weekly
3152,52.0,Female,T-shirt,clothin,64.0,New Mexico,L,Orange,Fall,3.1,No,2-Day Shipping,No,No,47.0,Bank Transfer,Quarterly
3153,49.0,Female,Belt,,90.0,North Carolina,M,Red,Fall,3.1,No,Store Pickup,No,No,17.0,pay pal,Monthly
3154,56.0,Female,Socks,clothin,88.0,Alabama,L,Red,Fall,3.1,No,Next Day Air,No,No,46.0,Venmo,Fortnightly
3155,27.0,Female,Belt,Accessories,55.0,Connecticut,M,Gold,Winter,4.4,No,Standard,No,No,32.0,Cash,Quarterly
3156,22.0,Female,Handbag,Accessories,90.0,  Montana,M,Brown,Fall,4.3,No,Free Shipping,No,No,34.0,Cash,Annually
3157,18.0,Female,Shirt,clothin,50.0,Montana,M,Black,Winter,3.1,No,2-Day Shipping,No,No,18.0,Cash,Monthly
3158,21.0,Female,Belt,Accessories,,Maine,L,Red,Fall,3.1,No,Store Pickup,No,No,5.0,Debit Card,Fortnightly
3159,30.0,Female,Jewelry,Accessories,77.0,Mississippi,M,Gray,Winter,4.9,No,2-Day Shipping,No,No,44.0,CC,Monthly
3160,62.0,Female,Hat,Accessories,89.0,Louisiana,L,Pink,Winter,2.9,No,Store Pickup,No,No,4.0,Bank Transfer,Quarterly
3161,28.0,Female,Backpack,Accessories,87.0,Nebraska,XL,Turquoise,Fall,3.8,No,Next Day Air,No,No,37.0,Cash,Fortnightly
3162,66.0,Female,Dress,clothin,77.0,  Massachusetts,S,Charcoal,Winter,4.2,No,2-Day Shipping,No,No,43.0,Cash,Monthly
3163,66.0,female,Shoes,Foot-wear,85.0,Wisconsin,L,Blue,Winter,3.9,No,Standard,No,No,28.0,Bank Transfer,Quarterly
3164,49.0,female,Pants,clothin,66.0,Nebraska,XL,Turquoise,Summer,2.8,No,Express,No,No,36.0,Cash,Monthly
3165,40.0,Female,Dress,clothin,,Arizona,L,Silver,Winter,2.6,No,Standard,No,No,16.0,CC,Annually
3166,49.0,female,Jacket,,92.0,Hawaii,M,Lavender,Spring,3.0,No,Store Pickup,No,No,38.0,Bank Transfer,Every 3 Months
3167,19.0,Female,Shirt,clothin,80.0,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,No,37.0,Bank Transfer,Fortnightly
3168,24.0,F,Dress,clothin,78.0,Oregon,M,Blue,Fall,2.8,No,2-Day Shipping,No,No,9.0,Cash,Bi-Weekly
3169,31.0,Female,Jeans,clothin,24.0,Montana,M,Orange,Spring,2.9,No,2-Day Shipping,No,No,14.0,pay pal,Fortnightly
3170,35.0,Female,T-shirt,clothin,59.0,Georgia,M,White,Fall,3.8,No,Free Shipping,No,No,3.0,Venmo,Weekly
3171,65.0,Female,Sunglasses,Accessories,41.0,Rhode Island,XL,Charcoal,Spring,4.4,No,Express,No,No,10.0,CC,Fortnightly
3172,68.0,Female,Jewelry,Accessories,26.0,Tennessee,M,Maroon,Spring,3.1,No,Express,No,No,26.0,Bank Transfer,Bi-Weekly
3173,57.0,Female,Socks,clothin,,Missouri,M,Olive,Fall,3.7,No,Standard,No,No,30.0,Debit Card,Bi-Weekly
3174,69.0,Female,Skirt,clothin,46.0,Washington,L,Teal,Summer,4.9,No,Next Day Air,No,No,32.0,pay pal,Fortnightly
3175,45.0,Female,Pants,clothin,52.0,Oklahoma,L,Orange,Winter,3.8,No,Store Pickup,No,No,35.0,pay pal,Monthly
3176,35.0,Female,Socks,clothin,42.0,Connecticut,M,Maroon,Fall,3.4,No,Store Pickup,No,No,26.0,Debit Card,Every 3 Months
3177,,female,Sandals,Foot-wear,37.0,,XL,Turquoise,Spring,4.6,No,2-Day Shipping,No,No,39.0,CC,Monthly
3178,55.0,Female,Belt,Accessories,52.0,Missouri,L,Beige,Fall,3.2,No,Standard,No,No,31.0,CC,Monthly
3179,66.0,F,Sandals,Foot-wear,34.0,Washington,L,Beige,Spring,2.7,No,Free Shipping,No,No,28.0,CC,Annually
3180,57.0,Female,Shorts,clothin,88.0,Idaho,M,Olive,Spring,4.3,No,Free Shipping,No,No,12.0,Debit Card,Bi-Weekly
3181,18.0,Female,Handbag,,88.0,Montana,L,Turquoise,Fall,3.8,No,Standard,No,No,,pay pal,Weekly
3182,31.0,Female,Jacket,Outerwear,51.0,Montana,M,Charcoal,Summer,4.4,No,Free Shipping,No,No,27.0,pay pal,Every 3 Months
3183,50.0,Female,Sunglasses,Accessories,97.0,Georgia,L,Green,Fall,3.6,No,Free Shipping,No,No,4.0,CC,Annually
3184,,Female,Sneakers,Foot-wear,56.0,Mississippi,M,Green,Winter,3.5,No,Standard,No,No,14.0,Cash,Every 3 Months
3185,61.0,Female,Sweater,,53.0,Hawaii,L,Green,Spring,4.2,No,2-Day Shipping,No,No,30.0,Venmo,Quarterly
3186,52.0,Female,Skirt,clothin,71.0,  Ohio,L,Gold,Fall,4.7,No,Express,No,No,6.0,pay pal,Annually
3187,38.0,Female,Jewelry,Accessories,93.0,  Virginia,S,Cyan,Winter,4.8,No,Store Pickup,No,No,,Venmo,Annually
3188,67.0,female,Blouse,clothin,72.0,Texas,L,Indigo,Winter,3.2,No,Free Shipping,No,No,28.0,Debit Card,Weekly
3189,42.0,female,Blouse,clothin,59.0,Vermont,M,Lavender,Winter,3.5,No,Standard,No,No,39.0,Bank Transfer,Monthly
3190,25.0,Female,Boots,Foot-wear,87.0,Kansas,M,Beige,Summer,4.2,No,Store Pickup,No,No,30.0,pay pal,Bi-Weekly
3191,41.0,Female,Jeans,clothin,78.0,California,S,Purple,Fall,3.4,No,Free Shipping,No,No,5.0,CC,Fortnightly
3192,62.0,Female,Hoodie,clothin,68.0,Mississippi,XL,Maroon,Winter,4.7,No,Store Pickup,No,No,42.0,CC,Every 3 Months
3193,19.0,Female,Sweater,clothin,76.0,  Iowa,S,Maroon,Fall,3.0,No,Free Shipping,No,No,20.0,Cash,Fortnightly
3194,63.0,female,Gloves,Accessories,99.0,Virginia,L,Teal,Winter,4.0,No,Express,No,No,35.0,CC,Fortnightly
3195,43.0,female,Sneakers,Foot-wear,52.0,Maryland,L,Gold,Summer,4.6,No,Standard,No,No,10.0,CC,Bi-Weekly
3196,68.0,Female,Sunglasses,Accessories,58.0,Missouri,S,Red,Spring,4.9,No,Next Day Air,No,No,36.0,CC,Quarterly
3197,24.0,Female,Belt,Accessories,59.0,Wisconsin,L,Maroon,Winter,2.8,No,Express,No,No,21.0,Debit Card,Fortnightly
3198,27.0,female,Sweater,clothin,71.0,Maine,M,Teal,Spring,3.2,No,Free Shipping,No,No,29.0,CC,Every 3 Months
3199,61.0,Female,Gloves,,94.0,  Pennsylvania,L,Peach,Winter,2.8,No,Free Shipping,No,No,39.0,Debit Card,Weekly
3200,59.0,Female,Handbag,Accessories,40.0,Maine,XL,Pink,Winter,4.2,No,Express,No,No,16.0,pay pal,Monthly
3201,67.0,female,Socks,clothin,24.0,Missouri,L,Black,Spring,4.8,No,Free Shipping,No,No,32.0,CC,Monthly
3202,46.0,female,Pants,clothin,38.0,Vermont,S,Indigo,Fall,2.8,No,2-Day Shipping,No,No,34.0,Cash,Monthly
3203,65.0,Female,Scarf,Accessories,37.0,Wisconsin,L,Green,Fall,4.5,No,Standard,No,No,38.0,Venmo,Annually
3204,63.0,Female,Coat,Outerwear,29.0,New Jersey,L,Teal,Spring,4.1,No,Express,No,No,14.0,Venmo,Annually
3205,57.0,female,Jacket,Outerwear,92.0,New Mexico,XL,Lavender,Fall,4.3,No,Free Shipping,No,No,23.0,Debit Card,Bi-Weekly
3206,40.0,,Hoodie,clothin,24.0,Colorado,XL,Magenta,Fall,4.4,No,2-Day Shipping,No,No,50.0,Bank Transfer,Every 3 Months
3207,36.0,Female,Boots,Foot-wear,52.0,California,M,Brown,Winter,3.0,No,Free Shipping,No,No,49.0,pay pal,Monthly
3208,67.0,,Socks,clothin,29.0,Arizona,XL,Beige,Summer,2.7,No,Next Day Air,No,No,14.0,pay pal,Annually
3209,61.0,female,Jewelry,Accessories,30.0,Indiana,L,Indigo,Winter,3.3,No,2-Day Shipping,No,No,42.0,pay pal,Weekly
3210,64.0,female,Shoes,Foot-wear,31.0,Arkansas,L,Peach,Fall,4.3,No,Standard,No,No,39.0,Debit Card,Annually
3211,30.0,female,Socks,clothin,67.0,Nevada,M,Magenta,Summer,2.9,No,Express,No,No,43.0,Venmo,Bi-Weekly
3212,53.0,Female,Pants,clothin,65.0,Rhode Island,L,Turquoise,Winter,4.9,No,Standard,No,No,12.0,Cash,Monthly
3213,27.0,Female,Sneakers,Foot-wear,22.0,Wyoming,M,Indigo,Winter,3.6,No,2-Day Shipping,No,No,21.0,Debit Card,Weekly
3214,27.0,F,Sunglasses,Accessories,56.0,Texas,M,Brown,Winter,3.3,No,Standard,No,No,33.0,CC,Monthly
3215,53.0,Female,Skirt,clothin,78.0,Washington,M,Yellow,Spring,3.1,No,Free Shipping,No,No,6.0,Debit Card,Annually
3216,34.0,Female,Coat,Outerwear,90.0,Rhode Island,M,Magenta,Summer,2.7,No,Free Shipping,No,No,10.0,pay pal,Every 3 Months
